id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1265757174560686087	1260824887415001089	2020-05-28 00:30:01 MSK	2020-05-28	00:30:01	+0300	47378354	kevlinhenney	Kevlin Henney		@TartanLlama @hatcat01 @branaby @fbuontempo @jezhiggins @RickyAudet @DaniQuietNow @DrVxD @andybalaam @IAmSteveLove @chrisoldwood @robsmallshire Halou	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265757174560686087	False		0								[{'screen_name': 'TartanLlama', 'name': 'Sy Brand', 'id': '36158849'}, {'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'RickyAudet', 'name': 'Rick Audet', 'id': '2841985296'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}, {'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}]				
1265706005461192707	1265676638169284608	2020-05-27 21:06:42 MSK	2020-05-27	21:06:42	+0300	47378354	kevlinhenney	Kevlin Henney		Even assuming that you're estimates are good, technical debt is not the cost of fixing; it relates to the cost of ownership of the debt over time. These are neither the same value nor the same concept. The difference between them is your motivation (or not) for 'repayment'.	en	[]	[]	[]	2	6	19	[]	[]	https://twitter.com/KevlinHenney/status/1265706005461192707	False		0								[]				
1265705414722760705	1265676638169284608	2020-05-27 21:04:21 MSK	2020-05-27	21:04:21	+0300	47378354	kevlinhenney	Kevlin Henney		I'm seeing a common theme across a couple of tweets at me about this, and they highlight part of the misunderstanding and faulty logic that surrounds a literal interpretation of the debt metaphor: the assumption that the cost of fixing is the debt. It's not.	en	[]	[]	[]	3	1	4	[]	[]	https://twitter.com/KevlinHenney/status/1265705414722760705	False		0								[]				
1265688897893392384	1265676638169284608	2020-05-27 19:58:43 MSK	2020-05-27	19:58:43	+0300	47378354	kevlinhenney	Kevlin Henney		@rifforama @martinfowler @KateRaworth Yes and yes. I follow her 👍	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265688897893392384	False		0								[{'screen_name': 'rifforama', 'name': 'Riff O', 'id': '117203145'}, {'screen_name': 'martinfowler', 'name': 'Martin Fowler', 'id': '16665197'}, {'screen_name': 'KateRaworth', 'name': 'Kate Raworth', 'id': '604840570'}]				
1265687051262976000	1265633629197217797	2020-05-27 19:51:23 MSK	2020-05-27	19:51:23	+0300	47378354	kevlinhenney	Kevlin Henney		@richardjwild This is true. The practice of enquiry, questioning and making a start on structuring what we do and don't know appears to have become de-emphasised.	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1265687051262976000	False		0								[{'screen_name': 'richardjwild', 'name': 'Richard Wild', 'id': '246861367'}]				
1265682723961798657	1265676638169284608	2020-05-27 19:34:11 MSK	2020-05-27	19:34:11	+0300	47378354	kevlinhenney	Kevlin Henney		"@Tarrenam A bit of both. Or rather, I think both aspects may appeal, but often to different people.  It's one of those ""it would be nice if it were true"" ideas. It kinda wants to feel like a good idea, i.e., truthiness.  Others hope it offers an actionable message, albeit based on fiction."	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265682723961798657	False		0								[{'screen_name': 'Tarrenam', 'name': 'Chris Knowles', 'id': '825407680823050240'}]				
1265681680767111171	1265676638169284608	2020-05-27 19:30:02 MSK	2020-05-27	19:30:02	+0300	47378354	kevlinhenney	Kevlin Henney		@kennybastani I can't argue with that: it's probably just as effective as other forms of bullshit 😎	en	[]	[]	[]	0	1	5	[]	[]	https://twitter.com/KevlinHenney/status/1265681680767111171	False		0								[{'screen_name': 'kennybastani', 'name': 'Kenny Bastani', 'id': '36995367'}]				
1265681236976119808	1265676638169284608	2020-05-27 19:28:16 MSK	2020-05-27	19:28:16	+0300	47378354	kevlinhenney	Kevlin Henney		@gszabo91 @martinfowler Yeah, I've never bought that way of describing it (and I've had to do double-entry bookkeeping), which is why I don't use that analogy.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265681236976119808	False		0								[{'screen_name': 'gszabo91', 'name': 'Gabor Szabo', 'id': '751009898167689216'}, {'screen_name': 'martinfowler', 'name': 'Martin Fowler', 'id': '16665197'}]				
1265680052173377536	1265633629197217797	2020-05-27 19:23:34 MSK	2020-05-27	19:23:34	+0300	47378354	kevlinhenney	Kevlin Henney		@ramtop Yeah. That whole seeing the future thing... gets us every time!	en	[]	[]	[]	0	1	9	[]	[]	https://twitter.com/KevlinHenney/status/1265680052173377536	False		0								[{'screen_name': 'ramtop', 'name': 'Uberto Barbini', 'id': '64958324'}]				
1265679912834420737	1265633629197217797	2020-05-27 19:23:01 MSK	2020-05-27	19:23:01	+0300	47378354	kevlinhenney	Kevlin Henney		@richardjwild Oh, you mean the analysis and design phases? 🧐  Seriously though, it's the same issue. When people say they should have spent more time thinking about it, they're typically right. When they say they should've spent more time thinking about it up front, they're often less right.	en	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265679912834420737	False		0								[{'screen_name': 'richardjwild', 'name': 'Richard Wild', 'id': '246861367'}]				
1265678593310539776	1265676638169284608	2020-05-27 19:17:46 MSK	2020-05-27	19:17:46	+0300	47378354	kevlinhenney	Kevlin Henney		@martinfowler It is the dismal science, but not all of it is bad science. As for numerology, that is more a property of economists and economic advisers than intrinsically part of economics 😎	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265678593310539776	False		0								[{'screen_name': 'martinfowler', 'name': 'Martin Fowler', 'id': '16665197'}]				
1265676638169284608	1265676638169284608	2020-05-27 19:10:00 MSK	2020-05-27	19:10:00	+0300	47378354	kevlinhenney	Kevlin Henney		Today, found myself again cautioning against the category error of treating the technical debt metaphor literally and numerically: converting code quality into a currency value on a dashboard.  Don't do this. It's somewhere between numerology and bad science; economics it ain't.	en	[]	[]	[]	14	16	70	[]	[]	https://twitter.com/KevlinHenney/status/1265676638169284608	False		0								[]				
1265673353387540482	1265633629197217797	2020-05-27 18:56:57 MSK	2020-05-27	18:56:57	+0300	47378354	kevlinhenney	Kevlin Henney		@allankellynet Umm... that's part of the assumption I'm referring to (and what the solution addresses)... what assumption did you think my tweets were referring to?	en	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265673353387540482	False		0								[{'screen_name': 'allankellynet', 'name': 'allan kelly', 'id': '28073411'}]				
1265659021643702272	1265659021643702272	2020-05-27 18:00:00 MSK	2020-05-27	18:00:00	+0300	47378354	kevlinhenney	Kevlin Henney		"Test Precisely and Concretely  ""A test is not simply an act of confirmation; it is an act of communication.""   https://t.co/kKo1DIp6OI"	en	[]	['https://medium.com/@kevlinhenney/test-precisely-and-concretely-810a83f6309a']	[]	0	11	21	[]	[]	https://twitter.com/KevlinHenney/status/1265659021643702272	False		0								[]				
1265641309022412800	1265641017895780360	2020-05-27 16:49:37 MSK	2020-05-27	16:49:37	+0300	47378354	kevlinhenney	Kevlin Henney		@marick 😆	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265641309022412800	False		0								[{'screen_name': 'marick', 'name': 'Brian Marick', 'id': '8864512'}]				
1265634708840423425	1265633629197217797	2020-05-27 16:23:23 MSK	2020-05-27	16:23:23	+0300	47378354	kevlinhenney	Kevlin Henney		Setting aside time up front has diminishing returns the more of it you batch together. Spread the time across time, making the effort explicit if you need to (and you probably need to if you're in the position of having to discuss it).	en	[]	[]	[]	5	6	44	[]	[]	https://twitter.com/KevlinHenney/status/1265634708840423425	False		0								[]				
1265633629197217797	1265633629197217797	2020-05-27 16:19:06 MSK	2020-05-27	16:19:06	+0300	47378354	kevlinhenney	Kevlin Henney		"""The code would have been better if we'd spent more time on design,"" is something I hear quite a lot.  When developers say this, quite often they're right. Where they might be mistaken, however, is the assumption of when that extra time might be best spent."	en	[]	[]	[]	7	40	144	[]	[]	https://twitter.com/KevlinHenney/status/1265633629197217797	False		0								[]				
1265575584136036354	1260824887415001089	2020-05-27 12:28:27 MSK	2020-05-27	12:28:27	+0300	47378354	kevlinhenney	Kevlin Henney		@branaby @jezhiggins @hatcat01 @fbuontempo @RickyAudet @TartanLlama @DaniQuietNow @DrVxD @andybalaam @IAmSteveLove @chrisoldwood @robsmallshire 🤔	und	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1265575584136036354	False		0								[{'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'RickyAudet', 'name': 'Rick Audet', 'id': '2841985296'}, {'screen_name': 'TartanLlama', 'name': 'Sy Brand', 'id': '36158849'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}, {'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}]				
1265565126062718980	1253288597928673280	2020-05-27 11:46:53 MSK	2020-05-27	11:46:53	+0300	47378354	kevlinhenney	Kevlin Henney		@starkholborn Also haven't watched in a while. Remember enjoying it. Suitably quirky and off-centre, IIRC 👍	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265565126062718980	False		0								[{'screen_name': 'starkholborn', 'name': 'Stark Holborn', 'id': '1691210233'}]				
1265564603200782337	1265558150431768583	2020-05-27 11:44:49 MSK	2020-05-27	11:44:49	+0300	47378354	kevlinhenney	Kevlin Henney		@TartanLlama 🤔	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265564603200782337	False		0								[{'screen_name': 'TartanLlama', 'name': 'Sy Brand', 'id': '36158849'}]				
1265564518295494656	1265558150431768583	2020-05-27 11:44:28 MSK	2020-05-27	11:44:28	+0300	47378354	kevlinhenney	Kevlin Henney		@Bulldozer0 @TartanLlama *makes sign of crucifix while looking Hammer-House shocked*	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265564518295494656	False		0								[{'screen_name': 'Bulldozer0', 'name': 'Run-B.T.C. 🔴🔴🔴🔴🔴🔴🔴🔴', 'id': '14239891'}, {'screen_name': 'TartanLlama', 'name': 'Sy Brand', 'id': '36158849'}]				
1265559152845258755	1265558150431768583	2020-05-27 11:23:09 MSK	2020-05-27	11:23:09	+0300	47378354	kevlinhenney	Kevlin Henney		@TartanLlama I think their function is to hold you to a higher standard: don't pollute your coffee with milk 😉	en	[]	[]	[]	2	0	4	[]	[]	https://twitter.com/KevlinHenney/status/1265559152845258755	False		0								[{'screen_name': 'TartanLlama', 'name': 'Sy Brand', 'id': '36158849'}]				
1265389714057691136	1260824887415001089	2020-05-27 00:09:52 MSK	2020-05-27	00:09:52	+0300	47378354	kevlinhenney	Kevlin Henney		@DaniQuietNow @jezhiggins @RickyAudet @fbuontempo @branaby @hatcat01 @DrVxD @andybalaam @IAmSteveLove @chrisoldwood @robsmallshire Tame Impala	pt	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265389714057691136	False		0								[{'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'RickyAudet', 'name': 'Rick Audet', 'id': '2841985296'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}, {'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}]				
1265388214140964866	1260824887415001089	2020-05-27 00:03:54 MSK	2020-05-27	00:03:54	+0300	47378354	kevlinhenney	Kevlin Henney		@jezhiggins @RickyAudet @fbuontempo @branaby @DaniQuietNow @hatcat01 @DrVxD @andybalaam @IAmSteveLove @chrisoldwood @robsmallshire Rose of Avalanche	en	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265388214140964866	False		0								[{'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'RickyAudet', 'name': 'Rick Audet', 'id': '2841985296'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}, {'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}]				
1265302384391131136	1265289084932706304	2020-05-26 18:22:51 MSK	2020-05-26	18:22:51	+0300	47378354	kevlinhenney	Kevlin Henney		@bmuskalla Great write-up! 👍	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265302384391131136	False		0								[{'screen_name': 'bmuskalla', 'name': 'Benjamin Muskalla', 'id': '19662265'}]				
1265300113079009281	1265217612184719361	2020-05-26 18:13:49 MSK	2020-05-26	18:13:49	+0300	47378354	kevlinhenney	Kevlin Henney		@robinjayasinghe @nipafx @sormuras @trisha_gee @karianna @BrianGoetz @venkat_s #truth	und	[]	[]	[]	0	0	1	['truth']	[]	https://twitter.com/KevlinHenney/status/1265300113079009281	False		0								[{'screen_name': 'robinjayasinghe', 'name': 'Robin Jayasinghe', 'id': '2872104646'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'sormuras', 'name': 'Christian Stein', 'id': '853288360613482496'}, {'screen_name': 'trisha_gee', 'name': 'Trisha Gee', 'id': '14162967'}, {'screen_name': 'karianna', 'name': 'Martijn Verburg', 'id': '12523662'}, {'screen_name': 'BrianGoetz', 'name': 'Brian Goetz', 'id': '14639927'}, {'screen_name': 'venkat_s', 'name': 'Venkat Subramaniam', 'id': '14429713'}]				
1265300070196490242	1265217612184719361	2020-05-26 18:13:39 MSK	2020-05-26	18:13:39	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx @sormuras @trisha_gee @karianna @BrianGoetz @venkat_s 25 hours on 5 hours sleep? Nice one. Even more congratulations are deserved! 🥂👏	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265300070196490242	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'sormuras', 'name': 'Christian Stein', 'id': '853288360613482496'}, {'screen_name': 'trisha_gee', 'name': 'Trisha Gee', 'id': '14162967'}, {'screen_name': 'karianna', 'name': 'Martijn Verburg', 'id': '12523662'}, {'screen_name': 'BrianGoetz', 'name': 'Brian Goetz', 'id': '14639927'}, {'screen_name': 'venkat_s', 'name': 'Venkat Subramaniam', 'id': '14429713'}]				
1265299918639464450	1265217612184719361	2020-05-26 18:13:03 MSK	2020-05-26	18:13:03	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx @sormuras @trisha_gee @karianna @BrianGoetz @venkat_s I've been avoiding the whole coding/writing/etc. (not a gamer) into the small hours for a few years.  That said, I have put my body through time-zone shifts it has not appreciated 🙃	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1265299918639464450	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'sormuras', 'name': 'Christian Stein', 'id': '853288360613482496'}, {'screen_name': 'trisha_gee', 'name': 'Trisha Gee', 'id': '14162967'}, {'screen_name': 'karianna', 'name': 'Martijn Verburg', 'id': '12523662'}, {'screen_name': 'BrianGoetz', 'name': 'Brian Goetz', 'id': '14639927'}, {'screen_name': 'venkat_s', 'name': 'Venkat Subramaniam', 'id': '14429713'}]				
1265296635766222850	1265296635766222850	2020-05-26 18:00:00 MSK	2020-05-26	18:00:00	+0300	47378354	kevlinhenney	Kevlin Henney		"Program with GUTs  ""Passing tests don’t guarantee code works. But, for a unit test to be good, the meaning of failure should be clear: It should mean the code doesn’t work.""   https://t.co/fcIX0DQWIh"	en	[]	['https://medium.com/97-things/program-with-guts-828e69dd8e15']	[]	1	6	17	[]	[]	https://twitter.com/KevlinHenney/status/1265296635766222850	False		0								[]				
1265268066260221952	1265217612184719361	2020-05-26 16:06:29 MSK	2020-05-26	16:06:29	+0300	47378354	kevlinhenney	Kevlin Henney		@sormuras @nipafx @trisha_gee @karianna @BrianGoetz @venkat_s Yeah, I think I could have managed that when I was in teens and early twenties. But, you know, for an old man in your thirties, you did very well, Nicolai 😉	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265268066260221952	False		0								[{'screen_name': 'sormuras', 'name': 'Christian Stein', 'id': '853288360613482496'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'trisha_gee', 'name': 'Trisha Gee', 'id': '14162967'}, {'screen_name': 'karianna', 'name': 'Martijn Verburg', 'id': '12523662'}, {'screen_name': 'BrianGoetz', 'name': 'Brian Goetz', 'id': '14639927'}, {'screen_name': 'venkat_s', 'name': 'Venkat Subramaniam', 'id': '14429713'}]				
1265240688322580482	1265217612184719361	2020-05-26 14:17:41 MSK	2020-05-26	14:17:41	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx @trisha_gee @karianna @BrianGoetz @sormuras @venkat_s Thank you for inviting me!	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1265240688322580482	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'trisha_gee', 'name': 'Trisha Gee', 'id': '14162967'}, {'screen_name': 'karianna', 'name': 'Martijn Verburg', 'id': '12523662'}, {'screen_name': 'BrianGoetz', 'name': 'Brian Goetz', 'id': '14639927'}, {'screen_name': 'sormuras', 'name': 'Christian Stein', 'id': '853288360613482496'}, {'screen_name': 'venkat_s', 'name': 'Venkat Subramaniam', 'id': '14429713'}]				
1264934246390599680	1264934246390599680	2020-05-25 18:00:00 MSK	2020-05-25	18:00:00	+0300	47378354	kevlinhenney	Kevlin Henney		"A Test of Knowledge  ""Software testing is a form of learning. A set of tests can be considered a set of questions.""   https://t.co/SDXXo8JMil"	en	[]	['https://medium.com/@kevlinhenney/a-test-of-knowledge-78f4688dc9cb']	[]	0	8	8	[]	[]	https://twitter.com/KevlinHenney/status/1264934246390599680	False		0								[]				
1264916478060527618	1264869627806564353	2020-05-25 16:49:24 MSK	2020-05-25	16:49:24	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx 🎂	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264916478060527618	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
1264870454529069063	1264869627806564353	2020-05-25 13:46:31 MSK	2020-05-25	13:46:31	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx If you have cake, there will be cake. If you don't, there won't. Life in these times has become disappointingly simple 😕	en	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1264870454529069063	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
1264830481536868352	1264680108880781312	2020-05-25 11:07:40 MSK	2020-05-25	11:07:40	+0300	47378354	kevlinhenney	Kevlin Henney		@MarkusWerle 🙃	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264830481536868352	False		0								[{'screen_name': 'MarkusWerle', 'name': 'So-called Artist 㡹', 'id': '1564290414'}]				
1264611570799259648	1264611570799259648	2020-05-24 20:37:48 MSK	2020-05-24	20:37:48	+0300	47378354	kevlinhenney	Kevlin Henney		My week on Instagram:  https://t.co/S6bFd3itJd	en	[]	['https://www.instagram.com/kevlin.henney/']	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264611570799259648	False		0								[]				
1264305325307559939	1260824887415001089	2020-05-24 00:20:53 MSK	2020-05-24	00:20:53	+0300	47378354	kevlinhenney	Kevlin Henney		@hatcat01 @branaby @jezhiggins @DaniQuietNow @fbuontempo @DrVxD @andybalaam @IAmSteveLove @chrisoldwood OMD	und	[]	[]	[]	2	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1264305325307559939	False		0								[{'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}]				
1264305004132827137	1260824887415001089	2020-05-24 00:19:37 MSK	2020-05-24	00:19:37	+0300	47378354	kevlinhenney	Kevlin Henney		@hatcat01 @branaby @jezhiggins @DaniQuietNow @fbuontempo @DrVxD @andybalaam @IAmSteveLove @chrisoldwood M83	und	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264305004132827137	False		0								[{'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}]				
1264304689870442497	1260824887415001089	2020-05-24 00:18:22 MSK	2020-05-24	00:18:22	+0300	47378354	kevlinhenney	Kevlin Henney		@hatcat01 @branaby @jezhiggins @DaniQuietNow @fbuontempo @DrVxD @andybalaam @IAmSteveLove @chrisoldwood Kula Shaker	et	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1264304689870442497	False		0								[{'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}]				
1264149483857891328	1260824887415001089	2020-05-23 14:01:38 MSK	2020-05-23	14:01:38	+0300	47378354	kevlinhenney	Kevlin Henney		@hatcat01 @branaby @jezhiggins @DaniQuietNow @fbuontempo @DrVxD @andybalaam @IAmSteveLove @chrisoldwood Well volunteered!	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264149483857891328	False		0								[{'screen_name': 'hatcat01', 'name': 'J. Guy Davidson', 'id': '102940629'}, {'screen_name': 'branaby', 'name': 'Barney Dellar', 'id': '219929482'}, {'screen_name': 'jezhiggins', 'name': 'Jez Higgins', 'id': '13533702'}, {'screen_name': 'DaniQuietNow', 'name': 'AuntDani (she/they)', 'id': '1012842114483441665'}, {'screen_name': 'fbuontempo', 'name': 'Fran Buontempo', 'id': '179914254'}, {'screen_name': 'DrVxD', 'name': 'Andy (A2002980) #FETCHFAM', 'id': '329307650'}, {'screen_name': 'andybalaam', 'name': 'Andy Balaam', 'id': '194500846'}, {'screen_name': 'IAmSteveLove', 'name': 'Steve Love', 'id': '284700504'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}]				
1264149031128834048	1264119472698339336	2020-05-23 13:59:50 MSK	2020-05-23	13:59:50	+0300	47378354	kevlinhenney	Kevlin Henney		@robinjayasinghe @nipafx 🙏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1264149031128834048	False		0								[{'screen_name': 'robinjayasinghe', 'name': 'Robin Jayasinghe', 'id': '2872104646'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
